step,time_s,liquid_area_m2,boundary_integral_m2,balance_error_m2,phi_min,phi_max
650,0.018383130890078078,1.147885853607481e-6,1.6544817801070602e-7,-2.276401045745932e-21,2.943295298438932e-150,1.0000330885035236
651,0.018411412629908967,1.148140389265959e-6,1.6570271366918404e-7,-2.2234614865425384e-21,4.041799925470812e-150,1.0000329591863477
652,0.018439694369739856,1.148394924924437e-6,1.6595724932766205e-7,-2.1705219273391446e-21,5.546765188810801e-150,1.000032831872712
653,0.018467976109570745,1.1486494605829151e-6,1.6621178498614007e-7,-2.117582368135751e-21,7.607283503959003e-150,1.0000327058130096
654,0.018496257849401634,1.148903996241393e-6,1.664663206446181e-7,-2.276401045745932e-21,1.0426657884256542e-149,1.0000325809802886
655,0.018524539589232523,1.149158531899871e-6,1.667208563030961e-7,-2.2234614865425384e-21,1.428193970097778e-149,1.0000324573483836
656,0.018552821329063413,1.1494130675583491e-6,1.6697539196157413e-7,-2.1705219273391446e-21,1.955044550159608e-149,1.000032334891982
657,0.0185811030688943,1.1496676032168272e-6,1.6722992762005215e-7,-2.117582368135751e-21,2.674572358077777e-149,1.0000322146183662
658,0.01860938480872519,1.1499221388753053e-6,1.6748446327853017e-7,-2.064642808932357e-21,3.656630777966083e-149,1.0000320952354862
659,0.01863766654855608,1.1501766745337831e-6,1.6773899893700819e-7,-2.2234614865425384e-21,4.9961764094750825e-149,1.0000319751277458
660,0.01866594828838697,1.150431210192261e-6,1.679935345954862e-7,-2.3822801641527197e-21,6.822210889977372e-149,1.0000318542791236
661,0.018694230028217858,1.1506857458507393e-6,1.6824807025396422e-7,-2.117582368135751e-21,9.309879513404284e-149,1.0000317346828873
662,0.018722511768048747,1.1509402815092171e-6,1.6850260591244224e-7,-2.276401045745932e-21,1.2696831129693483e-148,1.0000316163030671
663,0.018750793507879636,1.151194817167695e-6,1.6875714157092026e-7,-2.4352197233561135e-21,1.7305326749876663e-148,1.000031499104471
664,0.018779075247710525,1.151449352826173e-6,1.6901167722939828e-7,-2.3822801641527197e-21,2.357209878502664e-148,1.000031383053039
665,0.018807356987541414,1.1517038884846511e-6,1.692662128878763e-7,-2.329340604949326e-21,3.208865369649907e-148,1.0000312681160757
666,0.018835638727372303,1.1519584241431292e-6,1.6952074854635432e-7,-2.276401045745932e-21,4.365563791729297e-148,1.0000311542623928
667,0.018863920467203192,1.1522129598016073e-6,1.6977528420483233e-7,-2.2234614865425384e-21,5.935613025621378e-148,1.0000310414657945
668,0.01889220220703408,1.1524674954600851e-6,1.7002981986331035e-7,-2.3822801641527197e-21,8.065439051912219e-148,1.0000309296898433
669,0.01892048394686497,1.1527220311185632e-6,1.7028435552178837e-7,-2.329340604949326e-21,1.0952882647424374e-147,1.000030818910868
670,0.01894876568669586,1.1529765667770413e-6,1.705388911802664e-7,-2.276401045745932e-21,1.4865092992423617e-147,1.0000307091045557
671,0.01897704742652675,1.1532311024355191e-6,1.707934268387444e-7,-2.4352197233561135e-21,2.016259313507935e-147,1.0000306022611722
672,0.019005329166357637,1.1534856380939972e-6,1.7104796249722243e-7,-2.3822801641527197e-21,2.7331626959393664e-147,1.0000304960566369
673,0.019033610906188526,1.1537401737524753e-6,1.7130249815570045e-7,-2.329340604949326e-21,3.7027611874740567e-147,1.0000303902307457
674,0.019061892646019415,1.1539947094109531e-6,1.7155703381417846e-7,-2.4881592825595072e-21,5.013347584005089e-147,1.0000302850311311
675,0.019090174385850305,1.1542492450694314e-6,1.7181156947265648e-7,-2.2234614865425384e-21,6.783793129959073e-147,1.0000301794896949
676,0.019118456125681194,1.154503780727909e-6,1.720661051311345e-7,-2.5940384009662948e-21,9.174043815658489e-147,1.0000300746682806
677,0.019146737865512083,1.1547583163863871e-6,1.7232064078961252e-7,-2.541098841762901e-21,1.2399187390512617e-146,1.0000299705658497
678,0.01917501960534297,1.1550128520448652e-6,1.7257517644809054e-7,-2.4881592825595072e-21,1.6748294852634995e-146,1.0000298671823362
679,0.01920330134517386,1.1552673877033433e-6,1.7282971210656856e-7,-2.4352197233561135e-21,2.260964229671921e-146,1.0000297645182359
680,0.01923158308500475,1.1555219233618213e-6,1.7308424776504658e-7,-2.3822801641527197e-21,3.050445422122356e-146,1.0000296625742957
681,0.01925986482483564,1.1557764590202992e-6,1.733387834235246e-7,-2.541098841762901e-21,4.113202135949859e-146,1.0000295613512842
682,0.019288146564666528,1.1560309946787773e-6,1.7359331908200261e-7,-2.4881592825595072e-21,5.542999263299843e-146,1.0000294608498232
683,0.019316428304497417,1.1562855303372551e-6,1.7384785474048063e-7,-2.6469779601696886e-21,7.465489849580437e-146,1.00002936107027
684,0.019344710044328306,1.1565400659957332e-6,1.7410239039895865e-7,-2.5940384009662948e-21,1.0048963307543856e-145,1.0000292620126359
685,0.019372991784159195,1.1567946016542113e-6,1.7435692605743667e-7,-2.541098841762901e-21,1.3518683913273312e-145,1.0000291602345492
686,0.019401273523990084,1.1570491373126891e-6,1.746114617159147e-7,-2.6999175193730823e-21,1.8176008011809075e-145,1.0000290598304862
687,0.019429555263820973,1.1573036729711674e-6,1.748659973743927e-7,-2.4352197233561135e-21,2.442385815388909e-145,1.0000289604254486
688,0.019457837003651862,1.1575582086296453e-6,1.7512053303287073e-7,-2.5940384009662948e-21,3.280064885079115e-145,1.0000288620006448
689,0.01948611874348275,1.1578127442881234e-6,1.7537506869134874e-7,-2.541098841762901e-21,4.4025442553860766e-145,1.0000287645370414
690,0.01951440048331364,1.1580672799466012e-6,1.7562960434982676e-7,-2.6999175193730823e-21,5.90580196282219e-145,1.0000286680128525
691,0.01954268222314453,1.1583218156050793e-6,1.7588414000830478e-7,-2.6469779601696886e-21,7.917874340166723e-145,1.0000285737388148
692,0.01957096396297542,1.1585763512635574e-6,1.761386756667828e-7,-2.5940384009662948e-21,1.0609468424600318e-144,1.0000284802544592
693,0.019599245702806307,1.1588308869220352e-6,1.7639321132526082e-7,-2.752857078576476e-21,1.4208055809537673e-144,1.0000283875450255
694,0.019627527442637197,1.1590854225805133e-6,1.7664774698373884e-7,-2.6999175193730823e-21,1.9016579670451425e-144,1.0000282970237842
695,0.019655809182468086,1.1593399582389912e-6,1.7690228264221686e-7,-2.8587361969832636e-21,2.5438271222254436e-144,1.0000282084268328
696,0.019684090922298975,1.1595944938974692e-6,1.7715681830069487e-7,-2.80579663777987e-21,3.400955272133028e-144,1.000028119774113
697,0.019712372662129864,1.1598490295559473e-6,1.774113539591729e-7,-2.752857078576476e-21,4.544363808571726e-144,1.000028031805809
698,0.019740654401960753,1.1601035652144254e-6,1.776658896176509e-7,-2.6999175193730823e-21,6.068827756628113e-144,1.000027945053995
699,0.019768936141791642,1.1603581008729034e-6,1.7792042527612893e-7,-2.6469779601696886e-21,8.100219304401173e-144,1.0000278587697602
700,0.01979721788162253,1.1606126365313815e-6,1.7817496093460695e-7,-2.5940384009662948e-21,1.0805619859820233e-143,1.0000277729600673
701,0.01982549962145342,1.1608671721898594e-6,1.7842949659308497e-7,-2.752857078576476e-21,1.4406690599368955e-143,1.0000276870183717
702,0.01985378136128431,1.1611217078483372e-6,1.7868403225156299e-7,-2.9116757561866574e-21,1.9197341950906599e-143,1.000027597599745
703,0.019882063101115198,1.1613762435068153e-6,1.78938567910041e-7,-2.8587361969832636e-21,2.5567071613762685e-143,1.000027508956882
704,0.019910344840946087,1.1616307791652934e-6,1.7919310356851902e-7,-2.80579663777987e-21,3.40317730499069e-143,1.0000274234066766
705,0.019938626580776976,1.1618853148237714e-6,1.7944763922699704e-7,-2.752857078576476e-21,4.527438391431261e-143,1.000027338660327
706,0.019966908320607865,1.1621398504822495e-6,1.7970217488547506e-7,-2.6999175193730823e-21,6.019848851728012e-143,1.0000272536997852
707,0.019995190060438754,1.1623943861407274e-6,1.7995671054395308e-7,-2.8587361969832636e-21,7.999896486713189e-143,1.0000271694931784
708,0.02,1.1624376755967786e-6,1.8000000000000429e-7,-2.8322664173815668e-21,8.446439617191406e-143,1.0000271546759578
